Prioritise using SOC 2 as high or low_high,Prioritise using SOC 2 as high or low_low,Prioritise using SOC 2 as high or low_unknown,Region_East Midlands,Region_East of England,Region_London,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079587324981577,-0.005080440304826418,0.0,-0.09126365054602184,-0.10826210826210826,-0.11042944785276074,-0.10192147034252297,-0.045344129554655874,-0.0868824531516184,-0.13266162888329136,-0.14175918018787362,-0.15367727771679474,-0.1467065868263473,-0.18485915492957747,-0.15914684167350288,-0.12183235867446393,-0.09680207433016422,-0.07771609833465504,-0.10748898678414097,-0.06005459508644222,0.01486374896779521,0.0015479876160990713,-0.07910576096302666,-0.0341047503045067,-0.03231017770597738,-0.1085972850678733,-0.08353808353808354,-0.09823182711198428,-0.15374149659863945,-0.15181315304240933,-0.14439946018893388,-0.09420849420849421,-0.07142857142857142,-0.04888888888888889,-0.08425720620842572,-0.09284332688588008,-0.12075471698113208,-0.1318150448585231,-0.15209665955934612,-0.2348314606741573,-0.23880597014925373,-0.12934131736526946,-0.14994487320837926,-0.1871820956256358,-0.18295964125560538,-0.13967766692248657,-0.21791320406278855,-0.2119071644803229,-0.21869488536155202,-0.083984375,-0.11274221961244862,-0.18608169440242056,-0.19743069641649763,-0.09687034277198212,-0.12491951062459755,-0.0030698388334612432,-0.09489575844716032,-0.07037747920665387,-0.05829596412556054,-0.049019607843137254,-0.028708133971291867,-0.07142857142857142,-0.04243119266055046,-0.022788203753351208,-0.08494868871151653,-0.05644171779141104,-0.04161849710982659,-0.021701884637350087,-0.08865248226950355,-0.09861495844875347,-0.0791407574901074,-0.08376963350785341,-0.13143483023001096,-0.12825396825396826,-0.15753424657534246,-0.13200306983883345,-0.11456953642384106,-0.13544303797468354,-0.12510288065843622,-0.13799126637554585,-0.1864406779661017,-0.21258341277407056,-0.212430426716141,-0.14484126984126985,-0.1778115501519757,-0.20585625554569653,-0.24128686327077747,-0.27716535433070866,-0.28064992614475626,-0.3473053892215569,-0.29034874290348744,-0.27692307692307694
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014738393515106854,0.09652836579170194,0.07697690692792163,0.12714508580343215,0.1168091168091168,0.19904567143830948,0.14369256474519632,0.18785425101214576,0.151618398637138,0.15113350125944586,0.0631938514090521,0.10537870472008781,0.06437125748502993,0.08626760563380281,0.04265791632485644,0.09259259259259259,0.11581676750216076,0.11260904044409199,0.17092511013215858,0.13284804367606914,0.057803468208092484,0.021671826625386997,0.18056749785038692,0.11936662606577345,0.18739903069466882,0.07782805429864253,0.05733005733005733,0.03339882121807466,0.07346938775510205,0.09035033804548248,0.1417004048582996,0.07104247104247104,0.14893617021276595,0.14814814814814814,0.1271249076127125,0.13733075435203096,0.1479245283018868,0.09730848861283643,0.0867093105899076,0.10449438202247191,0.05698778833107191,0.08383233532934131,0.21830209481808158,0.2624618514750763,0.26547085201793724,0.2977743668457406,0.23822714681440443,0.14934409687184663,0.1693121693121693,0.181640625,0.24779800352319437,0.26021180030257185,0.290736984448952,0.23845007451564829,0.24339987121699935,0.21795855717574827,0.18691588785046728,0.17530390275111965,0.20563741191543883,0.18627450980392157,0.18660287081339713,0.20889487870619947,0.15940366972477063,0.12198391420911528,0.18187001140250855,0.11901840490797547,0.14335260115606938,0.19189034837235866,0.16430260047281323,0.15069252077562326,0.11758055398530243,0.12958115183246074,0.1511500547645126,0.08888888888888889,0.09651307596513076,0.10744435917114352,0.0,0.16835443037974684,0.1448559670781893,0.17467248908296942,0.1318267419962335,0.12106768350810296,0.0862708719851577,0.1527777777777778,0.1641337386018237,0.13309671694764863,0.12511170688114387,0.10393700787401575,0.1240768094534712,0.15055603079555174,0.20113544201135442,0.27149321266968324
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12023708721422523,0.11336599020293912,0.17238689547581904,0.16096866096866097,0.34901158827539197,0.4394319131161236,0.4,0.36115843270868825,0.23341729638958858,0.12297181895815543,0.10318331503841932,0.07784431137724551,0.07922535211267606,0.11320754716981132,0.21929824561403508,0.14693171996542784,0.20618556701030927,0.2801762114537445,0.3403093721565059,0.1948802642444261,0.22291021671826625,0.09802235597592433,0.09013398294762484,0.14054927302100162,0.0669683257918552,0.07862407862407862,0.12770137524557956,0.13741496598639455,0.1038721573448064,0.1484480431848853,0.2548262548262548,0.33282674772036475,0.42962962962962964,0.31042128603104213,0.3365570599613153,0.23245283018867924,0.1456176673567978,0.3070362473347548,0.11573033707865168,0.17096336499321574,0.18203592814371258,0.4895259095920617,0.8687690742624619,0.7336322869955157,0.7689946277820414,0.5170821791320406,0.3350151362260343,0.3985890652557319,0.26171875,0.35819142689371697,0.4130105900151286,0.3299526707234618,0.4038748137108793,0.412105602060528,0.3622409823484267,0.310567936736161,0.3838771593090211,0.36450992953235106,0.22268907563025211,0.19258373205741627,0.21293800539083557,0.2408256880733945,0.1554959785522788,0.2844925883694413,0.2687116564417178,0.2208092485549133,0.29697315819531694,0.23877068557919623,0.2371191135734072,0.18202374222724704,0.11387434554973822,0.0624315443592552,0.010158730158730159,0.09775840597758406,0.16730621642363777,0.1543046357615894,0.22658227848101264,0.22551440329218106,0.2427947598253275,0.2222222222222222,0.25643469971401334,0.2680890538033395,0.05357142857142857,0.0729483282674772,0.07630878438331855,0.1126005361930295,0.16535433070866143,0.3412112259970458,0.4516680923866553,0.4931062449310625,0.6877828054298643
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3596168017686072,-0.28111769686706184,-0.2939118264520644,-0.25663026521060844,-0.2150997150997151,-0.16768916155419222,-0.10025062656641603,-0.11174089068825911,-0.16013628620102216,-0.2216624685138539,-0.2937660119555935,-0.30735455543358947,-0.3203592814371258,-0.27992957746478875,-0.2690730106644791,-0.24853801169590642,-0.32497839239412274,-0.2775574940523394,-0.26784140969162995,-0.27115559599636035,-0.28901734104046245,-0.2848297213622291,-0.3181427343078246,-0.3629719853836784,-0.2552504038772213,-0.3040723981900452,-0.2964782964782965,-0.33595284872298625,-0.3414965986394558,-0.2980946527350953,-0.28475033738191635,-0.21776061776061775,-0.23404255319148937,-0.2325925925925926,-0.25277161862527714,-0.2727272727272727,-0.300377358490566,-0.30986887508626637,-0.27860696517412936,-0.28202247191011237,-0.28222523744911804,-0.3089820359281437,-0.17199558985667035,-0.059003051881993895,-0.08789237668161436,-0.05065234075211052,-0.21421975992613113,-0.18768920282542886,-0.16225749559082892,-0.1328125,-0.15384615384615385,-0.10741301059001512,-0.16903313049357674,-0.19523099850968703,-0.17128139085640695,-0.20721412125863392,-0.24299065420560748,-0.2328854766474728,-0.14285714285714285,-0.2184873949579832,-0.21411483253588517,-0.20619946091644206,-0.19954128440366972,-0.18900804289544235,-0.28677309007981755,-0.2343558282208589,-0.24971098265895952,-0.18732153055396916,-0.2553191489361702,-0.2925207756232687,-0.27020915771622384,-0.30497382198952877,-0.2858707557502738,-0.30095238095238097,-0.3057285180572852,-0.28089025326170375,-0.32251655629139075,-0.26962025316455696,-0.31934156378600825,-0.31965065502183404,-0.3220338983050847,-0.3479504289799809,-0.4109461966604824,-0.3333333333333333,-0.3343465045592705,-0.34960070984915703,-0.3378016085790885,-0.32755905511811023,-0.33234859675036926,-0.32335329341317365,-0.25141930251419303,-0.20995475113122172
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49963154016212236,0.8298052497883149,0.8663400979706088,1.0210608424336973,0.9757834757834758,1.4614860259032039,1.391812865497076,1.1060728744939272,1.2896081771720613,1.1889168765743072,0.9632792485055508,0.7815587266739846,0.8053892215568862,0.9242957746478874,0.9433962264150944,1.0029239766081872,0.8504753673293,0.9611419508326725,1.016740088105727,1.1683348498635122,1.1131296449215524,1.1408668730650156,1.057609630266552,0.7990255785627284,0.7350565428109854,0.5972850678733032,0.6715806715806716,0.6817288801571709,0.7210884353741497,0.6779348494161033,0.766531713900135,0.8756756756756757,0.993920972644377,1.12,1.0258684405025869,0.8684719535783365,0.8845283018867924,0.8343685300207039,0.8230277185501066,0.8775280898876404,0.8792401628222524,0.9317365269461078,1.1245865490628446,1.2797558494404884,1.4260089686098654,1.1389102072141213,1.0526315789473684,0.7850655903128153,0.656084656084656,0.6015625,0.9442160892542572,0.9682299546142209,1.1156186612576064,1.518628912071535,1.5119124275595621,1.891020721412126,2.0632638389647737,1.7901471529110684,1.840486867392697,1.4047619047619047,1.6578947368421053,1.5444743935309972,1.5837155963302751,1.561662198391421,1.5193842645381983,1.4552147239263804,1.4751445086705202,1.4597372929754426,1.541371158392435,1.6465373961218837,1.4697569248162803,1.2290575916230366,1.2497261774370207,1.1885714285714286,1.229763387297634,1.3768227168073677,1.4682119205298014,1.3759493670886076,1.145679012345679,1.320524017467249,1.2146892655367232,1.0686367969494757,0.9842300556586271,0.8928571428571429,1.1367781155015197,1.1393078970718722,1.2135835567470956,1.3921259842519684,1.410635155096012,1.4319931565440547,1.505271695052717,1.665158371040724
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6249078850405306,-0.5961049957662997,-0.6410076976906928,-0.6310452418096724,-0.6339031339031339,-0.6244035446489434,-0.6148705096073517,0.0,-0.5945485519591142,-0.6162888329135181,-0.5789923142613151,-0.5532381997804611,-0.6002994011976048,-0.5862676056338029,-0.5775225594749795,-0.6267056530214425,-0.6430423509075195,-0.5979381443298969,-0.6202643171806167,-0.6151046405823476,-0.6011560693641619,-0.5773993808049536,-0.5606190885640585,-0.5627283800243605,-0.5444264943457189,-0.5647058823529412,-0.5536445536445537,-0.5697445972495089,-0.5741496598639456,-0.5242778119237861,-0.5951417004048583,-0.4988416988416988,-0.4756838905775076,-0.5748148148148148,-0.5203252032520326,-0.5222437137330754,-0.5584905660377358,-0.5734989648033126,-0.511727078891258,-0.48651685393258426,-0.4830393487109905,-0.5676646706586826,-0.5556780595369349,-0.5412004069175992,-0.5506726457399103,-0.4957789716039908,-0.5484764542936288,-0.5751765893037336,-0.527336860670194,-0.546875,-0.549618320610687,-0.573373676248109,-0.6436781609195402,-0.7108792846497765,-0.660656793303284,-0.7137375287797391,-0.7030913012221424,-0.6781829814459372,-0.6348494554772581,-0.572829131652661,-0.65311004784689,-0.6522911051212938,-0.6043577981651376,-0.596514745308311,-0.6322690992018244,-0.6159509202453988,-0.6069364161849711,-0.579097658480868,-0.6028368794326241,-0.602770083102493,-0.5924250989259469,-0.5287958115183246,-0.5421686746987951,-0.5650793650793651,-0.5672478206724783,-0.5878741366078281,-0.6205298013245033,-0.6253164556962025,-0.5728395061728395,-0.6008733624454149,-0.5649717514124294,-0.551954242135367,-0.5816326530612245,-0.49404761904761907,-0.5501519756838906,-0.5554569653948536,-0.5719392314566577,-0.6488188976377953,-0.672082717872969,-0.7014542343883661,-0.6926196269261963,-0.676923076923077
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9454679439941045,3.525825571549534,3.28481455563331,3.286271450858034,3.1595441595441596,3.252897068847989,3.2865497076023393,3.2016194331983807,3.2776831345826234,3.3249370277078087,3.1665243381725023,3.16794731064764,3.5464071856287425,3.602112676056338,3.6620180475799837,3.517543859649123,3.465859982713915,3.311657414750198,3.642290748898678,3.597816196542311,3.3245251857968623,3.2538699690402475,3.774720550300946,3.5225334957369063,3.8077544426494345,4.039819004524887,3.8411138411138412,3.7151277013752457,3.2680272108843536,3.2507682851874615,3.6774628879892037,3.5397683397683397,3.554711246200608,3.3214814814814817,3.475240206947524,3.228239845261122,3.827924528301887,3.3850931677018634,3.701492537313433,3.4168539325842695,3.248303934871099,2.797604790419162,2.941565600882029,2.382502543234995,2.425112107623318,2.214888718342287,2.48938134810711,2.571140262361251,3.1022927689594355,3.095703125,2.866705813270699,2.4689863842662634,2.616632860040568,2.9403874813710877,3.040566645202833,3.0882578664620106,2.7491013659237957,2.835572616762636,2.8257527226137094,3.1400560224089635,3.4318181818181817,4.032345013477089,3.354357798165138,3.0683646112600536,3.5695553021664765,3.203680981595092,3.0046242774566476,2.6601941747572817,2.4361702127659575,2.4897506925207757,2.5426794799321653,2.7146596858638743,2.376779846659365,3.0044444444444443,2.599626400996264,2.3315425940138144,2.5211920529801324,2.4556962025316458,2.408230452674897,2.531004366812227,2.2165725047080977,2.5862726406101046,2.429499072356215,2.6448412698412698,2.2933130699088147,2.118899733806566,1.996425379803396,1.7653543307086614,1.638109305760709,1.6441402908468776,1.5782643957826439,1.6832579185520362
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4546794399410463,1.275190516511431,1.2806158152554235,1.1957878315132606,1.1809116809116809,1.1411042944785277,1.141186299081036,1.1093117408906883,1.1550255536626917,1.0243492863140218,1.125533731853117,1.0801317233809,1.1332335329341316,1.1672535211267605,1.1829368334700574,1.1179337231968811,1.0855661192739845,1.0547184773988898,1.1383259911894272,1.3139217470427662,1.0635838150289016,1.0464396284829722,1.582115219260533,1.074299634591961,1.6752827140549273,1.1710407239819005,1.122031122031122,1.082514734774067,0.926530612244898,1.0245851259987708,1.0323886639676114,1.0347490347490347,1.027355623100304,0.8725925925925926,0.9637841832963784,0.9381044487427466,1.1486792452830188,1.0289855072463767,1.023454157782516,1.050561797752809,0.9063772048846676,0.7664670658682635,0.8004410143329658,0.6917599186164801,0.6206278026905829,0.6231772831926324,0.6094182825484764,0.6599394550958627,0.7601410934744268,0.77734375,0.6658837345860247,0.4962178517397882,0.5111561866125761,0.639344262295082,0.652929813264649,0.7137375287797391,0.6254493170381021,0.6154830454254638,0.5938500960922486,0.6708683473389355,0.7631578947368421,1.0107816711590296,0.7362385321100917,0.6581769436997319,0.8192702394526796,0.7705521472392638,0.776878612716763,0.6750428326670475,0.6099290780141844,0.6548476454293629,0.6116449971735444,0.6675392670157068,0.6188389923329682,0.9079365079365079,0.7714819427148194,0.6446661550268611,0.6165562913907284,0.6544303797468355,0.6386831275720165,0.6026200873362445,0.5875706214689266,0.6873212583412774,0.5593692022263451,0.6924603174603174,0.6808510638297872,0.6388642413487134,0.5665773011617515,0.5858267716535434,0.4564254062038405,0.4482463644140291,0.4282238442822384,0.45429864253393665
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.152542372881356,8.597798475867908,8.492652204338698,8.629485179407176,8.296296296296296,7.9986366734833,7.996658312447786,8.064777327935223,7.981260647359455,9.249370277078086,8.821520068317676,8.88913282107574,8.865269461077844,9.727112676056338,9.10746513535685,9.62280701754386,9.203111495246327,8.030134813639968,9.376211453744494,8.689717925386715,7.72914946325351,6.919504643962848,8.481513327601032,7.880633373934226,8.337641357027463,9.560180995475113,8.855036855036856,8.681728880157172,8.239455782312925,7.775660725261217,8.699055330634279,8.251737451737451,8.384498480243161,7.562962962962963,7.751662971175167,7.2398452611218564,8.427169811320756,7.83367839889579,8.977967306325516,8.31123595505618,8.081411126187245,7.774850299401198,6.9173098125689085,6.500508646998982,6.591928251121076,6.082885648503454,6.7202216066482,7.077699293642785,8.620811287477954,8.396484375,7.370522607163829,7.476550680786687,7.363083164300203,7.774962742175857,7.613650998068255,7.673062164236377,7.184759166067577,6.872680742162508,6.647661755285074,7.161064425770308,7.552631578947368,9.34501347708895,8.15711009174312,7.714477211796247,8.349486887115166,7.536196319018405,7.0323699421965316,6.621359223300971,6.024822695035461,5.848199445983379,6.082532504239683,6.263089005235602,5.309967141292442,6.20063492063492,5.331880448318804,4.709132770529547,4.829801324503311,4.7,4.467489711934157,4.962445414847162,3.87758945386064,4.588179218303146,4.27365491651206,4.938492063492063,3.972644376899696,3.611357586512866,3.3726541554959786,3.0078740157480315,2.79615952732644,2.7459366980325064,2.7283049472830494,2.830769230769231
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1016949152542375,1.9288738357324302,1.9748075577326802,2.0600624024961,2.0455840455840457,1.8009543285616905,2.083542188805347,2.1020242914979756,1.9318568994889267,2.0285474391267844,2.063193851409052,2.2019758507135014,1.971556886227545,2.153169014084507,1.9983593109105824,2.190058479532164,1.8651685393258426,2.1173671689135607,2.033480176211454,2.0982711555959965,2.0957886044591247,2.171826625386997,2.6345657781599314,2.236297198538368,2.263327948303716,2.4615384615384617,2.383292383292383,2.4557956777996073,2.3401360544217686,1.9391518131530423,2.222672064777328,2.4015444015444016,2.346504559270517,2.1837037037037037,2.477457501847746,2.3849129593810443,2.520754716981132,2.199447895100069,2.0412224591329067,3.1651685393258426,3.639077340569878,3.1952095808383234,2.8732083792723264,2.541200406917599,2.737219730941704,2.463545663852648,2.5392428439519854,2.9303733602421795,2.8641975308641974,2.53125,1.7792131532589548,1.6717095310136156,1.5767410412440839,1.6751117734724292,1.793947198969736,1.7666922486569454,1.4766355140186915,1.6673064619321818,1.7648942985265854,1.7829131652661065,1.736842105263158,2.068733153638814,1.9770642201834863,1.8927613941018766,1.9914481185860888,1.9570552147239264,1.960693641618497,1.8732153055396916,1.892434988179669,1.8415512465373962,2.1175805539853023,2.019633507853403,1.84118291347207,2.1752380952380954,2.2708592777085927,2.291634689178818,2.122516556291391,2.1025316455696204,2.246913580246914,2.1956331877729256,2.1412429378531073,2.330791229742612,2.4981447124304266,2.7063492063492065,2.208206686930091,2.175687666370896,1.9910634495084898,2.014173228346457,1.8345642540620384,1.8699743370402053,1.7875101378751013,1.8063348416289593
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7369196757553427,2.635055038103302,2.337298810356893,2.139625585023401,2.4045584045584047,2.5957736877982276,1.4987468671679198,1.0963562753036438,1.8858603066439523,1.858942065491184,2.187873612297182,1.995609220636663,2.815868263473054,2.757042253521127,3.025430680885972,2.915204678362573,3.1339671564390668,2.9214908802537667,2.1480176211453745,1.548680618744313,2.2097440132122212,2.0340557275541795,2.6380051590713673,2.479902557856273,2.3360258481421647,2.6244343891402715,3.2186732186732185,2.719056974459725,3.6244897959183673,3.3282114320835894,2.766531713900135,1.8517374517374516,1.9407294832826747,2.0933333333333333,2.214338507021434,2.2901353965183753,2.531320754716981,2.3098688750862664,3.1186922530206114,4.702247191011236,4.778833107191316,3.269461077844311,2.5667034178610804,1.4425228891149542,1.8295964125560538,1.8004604758250191,2.1274238227146816,2.119071644803229,1.9382716049382716,2.212890625,1.5901350557839107,1.9379727685325265,2.1879648411088573,2.0655737704918034,1.7347070186735352,1.046815042210284,1.150251617541337,1.3205374280230326,1.5073670723894939,1.464985994397759,1.687799043062201,1.971698113207547,1.9701834862385321,1.7439678284182305,1.8728620296465222,1.9165644171779141,1.393063583815029,0.8486579097658481,1.2115839243498818,1.2199445983379502,1.6721311475409837,1.6465968586387434,1.5673603504928806,1.953015873015873,2.0815691158156913,1.8603223330775134,1.7980132450331126,1.5924050632911393,1.3333333333333333,1.0550218340611355,1.2900188323917137,1.428979980934223,1.769016697588126,2.115079365079365,1.7446808510638299,2.0354924578527065,2.0446827524575513,1.9448818897637796,2.236336779911374,2.2224123182207016,1.5393349553933495,1.0642533936651584
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.289609432571849,8.460626587637595,8.023792862141358,8.18798751950078,7.860398860398861,8.497614178595773,8.335839598997493,8.297975708502024,8.265758091993186,8.574307304785894,8.056362083689155,8.217343578485181,8.880239520958083,9.658450704225352,9.511074651353569,9.607212475633528,9.104580812445981,8.166534496431403,8.852863436123348,9.131938125568698,8.287365813377374,7.63312693498452,9.42390369733448,8.489646772228989,9.389337641357027,10.132126696832579,10.10974610974611,9.037328094302554,8.401360544217686,8.124769514443761,9.187584345479083,8.674903474903475,8.77355623100304,8.167407407407408,8.362158167036215,7.823984526112186,8.95245283018868,8.191166321601104,8.845771144278608,7.769662921348314,7.175033921302578,7.190419161676647,6.392502756339581,5.58087487283825,5.639461883408072,5.227935533384497,6.162511542012927,6.34510595358224,7.64373897707231,7.734375,6.849089841456253,6.057488653555219,6.369168356997972,7.050670640834575,7.025112685125563,7.174213353798925,7.038102084831057,6.692258477287268,6.401665598975016,6.907563025210084,7.544258373205742,8.668463611859838,7.51605504587156,6.89544235924933,7.945838084378563,7.21840490797546,6.961849710982659,6.243289548829241,5.960992907801418,5.879224376731302,6.21368004522329,6.132198952879581,5.697699890470975,6.507936507936508,5.7278953922789535,5.70376055257099,5.783443708609272,5.589873417721519,5.246090534979424,5.5091703056768555,5.020715630885123,5.735938989513823,5.399814471243043,5.7896825396825395,5.2006079027355625,4.825199645075421,4.409294012511171,4.203149606299212,3.741506646971935,3.8545765611633875,3.7712895377128954,3.8914027149321266
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8319823139277818,1.7442845046570703,1.7144856543037088,1.6513260530421217,1.502849002849003,1.6059986366734833,1.5555555555555556,1.562753036437247,1.7137989778534923,1.7380352644836272,1.6652433817250214,1.6970362239297476,1.7095808383233533,1.943661971830986,1.885151763740771,1.9132553606237817,1.8547968885047537,1.6891356066613799,1.9788546255506607,2.258416742493176,1.8629232039636663,1.630030959752322,1.9914015477214102,1.9342265529841656,1.9547657512116317,2.155656108597285,2.086814086814087,1.805500982318271,1.748299319727891,1.674861708666257,2.0742240215924426,1.78996138996139,1.8936170212765957,1.7896296296296297,1.7058388765705839,1.7717601547388782,1.9124528301886792,1.7329192546583851,1.7654584221748402,1.6325842696629214,1.4192672998643148,1.3221556886227546,1.2061742006615215,1.08646998982706,1.072645739910314,0.990023023791251,1.16528162511542,1.2391523713420787,1.4638447971781305,1.3984375,1.28126834997064,1.2299546142208775,1.3089925625422583,1.3248882265275708,1.4359304571796523,1.363008442056792,1.4493170381020848,1.381957773512476,1.3664317745035235,1.4509803921568627,1.5215311004784688,1.9097035040431267,1.6204128440366972,1.5093833780160857,1.7314709236031927,1.5926380368098159,1.5086705202312138,1.4026270702455739,1.309692671394799,1.2598337950138505,1.3533069530808366,1.3363874345549738,1.3253012048192772,1.4552380952380952,1.2907845579078456,1.1542594013814276,1.1834437086092715,1.1354430379746836,1.134156378600823,1.1021834061135372,0.9416195856873822,1.1010486177311725,0.9749536178107606,1.1845238095238095,0.9878419452887538,0.9139307897071872,0.838248436103664,0.6834645669291338,0.6425406203840472,0.6946107784431138,0.6634225466342255,0.6895927601809955
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503316138540899,0.20829805249788316,0.1231630510846746,0.18018720748829953,0.09829059829059829,0.18950238582140422,0.14369256474519632,0.1522267206477733,0.20272572402044292,0.1746431570109152,0.28010247651579845,0.24588364434687157,0.27095808383233533,0.33274647887323944,0.24938474159146842,0.29922027290448344,0.27657735522904064,0.3045202220459952,0.320704845814978,0.37852593266606005,0.28736581337737405,0.3622291021671827,0.46259673258813416,0.5066991473812423,0.4087237479806139,0.4416289592760181,0.5143325143325144,0.47544204322200395,0.48435374149659866,0.44314689612784264,0.4507422402159244,0.43243243243243246,0.4969604863221885,0.4785185185185185,0.6178861788617886,0.5725338491295938,0.6354716981132076,0.5127674258109041,0.589907604832978,0.6550561797752809,0.8086838534599728,0.6898203592814371,0.7386990077177509,0.5289928789420142,0.6098654708520179,0.5448963929393706,0.5521698984302862,0.5832492431886983,0.5326278659611993,0.59765625,0.40399295361127424,0.3071104387291982,0.36511156186612576,0.368107302533532,0.4481648422408242,0.27935533384497313,0.40115025161754136,0.4619321817018554,0.48878923766816146,0.47058823529411764,0.4473684210526316,0.5997304582210242,0.5355504587155964,0.4222520107238606,0.5182440136830102,0.49447852760736194,0.5063583815028901,0.4054825813820674,0.5212765957446809,0.506371191135734,0.6127755794234031,0.5353403141361257,0.5717415115005476,0.6615873015873016,0.6955168119551681,0.5617805065234075,0.547682119205298,0.5126582278481012,0.5925925925925926,0.5746724890829694,0.5743879472693032,0.5786463298379408,0.6447124304267161,0.75,0.6960486322188449,0.6672582076308784,0.6809651474530831,0.7433070866141732,0.5406203840472673,0.602224123182207,0.6293592862935928,0.5846153846153846
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3831982313927782,-0.3827265029635902,-0.4184744576627012,-0.4157566302652106,-0.4017094017094017,-0.39263803680981596,-0.39264828738512947,-0.3902834008097166,-0.393526405451448,-0.35432409739714527,-0.3825789923142613,-0.31833150384193193,-0.3532934131736527,-0.30985915492957744,-0.3314191960623462,-0.36939571150097467,-0.4044943820224719,-0.36161776367961934,-0.3629955947136564,-0.36578707916287534,-0.3996696944673823,-0.38544891640866874,-0.31986242476354254,-0.2557856272838002,-0.2455573505654281,-0.27873303167420815,-0.2882882882882883,-0.3005893909626719,-0.2829931972789116,-0.3239090350338045,-0.3603238866396761,-0.311969111969112,-0.3221884498480243,-0.36444444444444446,-0.2926829268292683,-0.30174081237911027,-0.27169811320754716,-0.3167701863354037,-0.24164889836531628,-0.24831460674157305,-0.26865671641791045,-0.3712574850299401,-0.35501653803748623,-0.3540183112919634,-0.37668161434977576,-0.3591711435149655,-0.3674976915974146,-0.3773965691220989,-0.328042328042328,-0.341796875,-0.369935408103347,-0.4114977307110439,-0.48816768086544965,-0.5275707898658718,-0.4764971023824855,-0.5402916346891788,-0.5061107117181883,-0.49008317338451696,-0.4554772581678411,-0.37254901960784315,-0.42105263157894735,-0.3894878706199461,-0.3956422018348624,-0.40884718498659517,-0.3905359179019384,-0.4245398773006135,-0.3676300578034682,-0.37007424328954885,-0.3971631205673759,-0.4033240997229917,-0.357263990955342,-0.31544502617801046,-0.3307776560788609,-0.3250793650793651,-0.34184308841843086,-0.3760552570990023,-0.42317880794701984,-0.4379746835443038,-0.38189300411522636,-0.4,-0.3898305084745763,-0.332697807435653,-0.39239332096474955,-0.29563492063492064,-0.364741641337386,-0.40638864241348716,-0.3932082216264522,-0.5007874015748032,-0.5317577548005908,-0.5508982035928144,-0.5433901054339011,-0.5285067873303168
