,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug
17-Nov,0.9890022336558338,0.9932075736029781,0.9931859505554612,0.9962103966046172,0.994392455825133,0.9881210576324471,0.9906106230238375,0.991754297566334,0.9939608979008777,0.9985640860472819,1.0,0.9956359526064298,0.9962862643228305,0.9958945087300116,0.9955451599351448,0.9963427790866966,0.9947626571326098,0.9953820584275306,0.9970247838468081,0.9906582911658144,0.988675313219094,0.9922673369846414,0.9931377839274108,0.9938172735772406,0.9924452031379072,0.9922641307146404,0.9910256640986648,0.9949691653909386,0.9897446849109707,0.9857141923663868,0.98972134260314,0.9938340591904931,0.9942315459153718,0.9919051906145616,0.9922775743063538,0.988507389943934,0.9916063043044879,0.9917417285021546,0.9856469841946284,0.9376033340676646,0.9022353424263682,0.9340952647769077,0.9520341753077862,0.9410334569025881,0.9504176396327813,0.9414879749692134,0.9624481557635579,0.9560037995927594,0.9631247465399009,0.9704418519347506,0.9785296809808898,0.9650565407133184,0.9744531552769827,0.978535404005319,0.9801748046488301,0.9734514707682969,0.9637138752327786,0.9722997277102233,0.9686385951052944,0.9819999224428525,0.9806359929933318,0.9890912048793401,0.9862063313061561,0.9808483862937563,0.9866282471042843,0.9844006129704218,0.9813145827182171,0.9776261082512959,0.9680541309962218,0.9657173580635836,0.9689582854381318,0.9735747924132782,0.967475885212576,0.9808533447209096,0.9669983854209793,0.9556487374334068,0.9584352826415349,0.9561477296144371,0.9547491011803492,0.9532751922801725,0.941582183513317,0.9600776535356248,0.9465028479285632,0.9575256939586284,0.9425707771789034,0.9342318636223446,0.9215996652562887,0.899354624978404,0.8857031056777825,0.8802795189498297,0.8797295644950972,0.8774568069335043
17-Dec,0.9872781446637524,0.9900915142248911,0.9888885144510973,0.9919580511825129,0.9923138069792493,0.9817728686157339,0.9851751474378834,0.9876760270044321,0.9879296497551445,0.994933026973129,0.9956359526064298,1.0,0.9939817106248304,0.9935363820943426,0.9928891883753692,0.9939889747094803,0.9922053989820953,0.991433959603443,0.9926596601606024,0.9839150730357356,0.9808822711903578,0.9852690591819113,0.9884237103055133,0.9923102819947379,0.9912350255719636,0.9920720592784676,0.9902318833126329,0.9937870260805627,0.9900197972283793,0.9877415904777388,0.9907486321508246,0.9911996086299291,0.991077288090506,0.9889146900123365,0.9891071910886381,0.9876319145433724,0.9901299050304673,0.991026699020121,0.9877455210944627,0.9413289049220788,0.9065413911318241,0.9395384230592085,0.9551289570581071,0.9429097231802466,0.9489424572034709,0.9432995006469048,0.9650160641436341,0.9630464428474897,0.9722992402889498,0.9786222963646377,0.9831007604505672,0.9707057946454809,0.9763604742713591,0.9758335151975834,0.9773092868819895,0.9678709821538521,0.9534470132908087,0.9628914915055973,0.9598904885109135,0.9779457723966707,0.9749943668215291,0.9840527232203269,0.9797719447740952,0.9746875176123337,0.9818118208852382,0.9788383386181081,0.9744500830834104,0.9718073728228058,0.9607129429130135,0.9582481566307762,0.9631086944071612,0.9713451535642905,0.9638302142628213,0.9763655124660641,0.9616840365814859,0.9498639889400474,0.9518036573209934,0.9500225421261849,0.9519718251230396,0.9500703777580537,0.9366689502825725,0.9568259602352752,0.944504354793507,0.9580424353429418,0.9394509479157894,0.9280597130844195,0.9138626747251375,0.8890113972464053,0.8740617724469075,0.8682027059693559,0.8683109758922113,0.8637979083077447
18-Jan,0.9935002246602199,0.9963504240747012,0.9945303977137708,0.9947633322736151,0.9938653608434689,0.9894198388252049,0.9888703392663795,0.9896734902797901,0.992712418360858,0.995126008831732,0.9962862643228305,0.9939817106248304,1.0,0.9976692683924996,0.9983745173464397,0.9983305190645754,0.9979535576062539,0.9973485331060447,0.9965691469382695,0.9896462615938888,0.9884041799690235,0.9916418299658347,0.9945979655908056,0.9961957231648286,0.9963825612576644,0.9968597007332253,0.9962184879844687,0.9978813021474346,0.993926154932256,0.9907957932270732,0.9931635232335831,0.9938203004286651,0.9931269597415072,0.9916772697073041,0.9924945055425217,0.9902667267246053,0.9946622454903342,0.9944864512174797,0.9904464456401428,0.9408880920153784,0.9040520608088845,0.9320502285852337,0.9483200962992622,0.9317567443229828,0.9419119141510499,0.9346453854573593,0.9586290124321664,0.9538857294162852,0.9619929962786897,0.9709319478564628,0.976277819041858,0.9597325209129809,0.9709775761512914,0.9747850687242084,0.975352170223675,0.9670258480980114,0.9567124821536719,0.965213839978426,0.9623032953622899,0.9791686076388092,0.9785183245322191,0.9871509683495691,0.9830930179617424,0.9759773424846987,0.9844691987713967,0.9818538008614237,0.9772161142694071,0.9706531892705175,0.9612346663110589,0.9583203063102039,0.9645324288377923,0.9700425184916438,0.9656815604509281,0.9804204641652161,0.965907975492693,0.9544817293344733,0.9567281744641374,0.9536173341383871,0.9529012389319783,0.9513997812154058,0.9392807472155297,0.9595121192627007,0.9479476050616796,0.9599299727700009,0.9447090316811892,0.9358789504933318,0.9216439847462192,0.8971656500486158,0.8833776492299857,0.8779701739078324,0.8742119014343039,0.8674374812593962
18-Feb,0.9901922542067131,0.9936991017897264,0.9912443409201355,0.9931726856067921,0.990693529394698,0.9857835479597296,0.9873800781576167,0.9879809943421141,0.9907752875447104,0.9955379494644123,0.9958945087300116,0.9935363820943426,0.9976692683924996,1.0,0.9987665299618601,0.9976398855523303,0.9959920474134021,0.9936524500663773,0.9954944883890557,0.9896440897244158,0.9860446807463189,0.9887836014722675,0.9928937762493835,0.9930857597864265,0.994148147465951,0.9965616431934438,0.9959103626157214,0.9964716440003943,0.9902746773059085,0.9870978863145811,0.9899538662724474,0.9924050488020263,0.9933706273291943,0.9884329842828335,0.9908055055557445,0.9863087051545816,0.9928866633289594,0.990933074895741,0.989324575116472,0.9369960750564517,0.9012727043249851,0.9297017855353021,0.943859827055896,0.9281155588427504,0.9377534061335996,0.9287133445507566,0.9534527800313922,0.9477231208171865,0.9606629037577286,0.9677763176085094,0.9729437409829703,0.9551062122327719,0.9656908236632306,0.9692784059037142,0.9708870177067068,0.9622815231713508,0.95011318127203,0.960324098257882,0.9556987638061296,0.9735312112265838,0.9730405910284002,0.9853137801660322,0.9799884521752162,0.9723045102774441,0.9815218094653725,0.9771564640024839,0.9722683793698307,0.9658820222477904,0.9539783381369813,0.9513794331474964,0.9582808616578617,0.9643758785340902,0.9569365871481893,0.9749651377465368,0.9578116838317108,0.9441155510077547,0.9478481239344636,0.9441503971796784,0.9419290883876945,0.9421330232989936,0.9268162554684566,0.9489934365098709,0.9359022113268994,0.9512830763375492,0.9314587961276615,0.922345567461693,0.9075437836713912,0.8811933314463908,0.8665193647933872,0.8607037996733949,0.8578017223117396,0.8529386000609465
18-Mar,0.9906912291155751,0.9943171448963619,0.9921318566881157,0.9938842308382729,0.9924903400229124,0.9882272227103492,0.9882666041236198,0.9885205706019912,0.9923371958153613,0.9950570944483133,0.9955451599351448,0.9928891883753692,0.9983745173464397,0.9987665299618601,1.0,0.9982036779715433,0.9971954873472905,0.9959421981031108,0.9956217653388858,0.9894564283224135,0.9877269373584668,0.991210200799584,0.994339777574812,0.9948014476795639,0.995058009901495,0.9966202608352632,0.9965368323967979,0.9973482615782354,0.9928036767896339,0.9890313828751832,0.991323059351268,0.9932948178078059,0.9938622855982304,0.99069207612672,0.9925969720864171,0.9886970537914105,0.9942781551769846,0.9929062027351796,0.9901381941252066,0.9379480143719409,0.9017826016512922,0.930514395579602,0.9450219081132415,0.9281577479023093,0.9389660440780989,0.9299130277633887,0.9546855253390845,0.9482634433910426,0.9585964221629029,0.9670395063263466,0.9733416042231707,0.956302966866561,0.9682893527527148,0.9723014292835968,0.9728536099702808,0.9650066327968755,0.9542068278838547,0.9633871474411797,0.9593876212501332,0.9757728678248235,0.9760617219854282,0.9862215255743815,0.9818731809027358,0.9745168469361843,0.9836700157478269,0.9797770865451578,0.9747666052352216,0.967691823597788,0.9579458193812831,0.9559761911470569,0.961746399586611,0.9669674873382668,0.9613660099938743,0.9777936099344177,0.9630203498769626,0.9510071547335078,0.954240178311408,0.9502438603294578,0.9480298282706171,0.9460346891453366,0.9342919601992115,0.9550964929684314,0.9425870593125741,0.9560836328834901,0.9386467311888993,0.9305164896851825,0.9167128006297722,0.8912146216622677,0.87763018308623,0.8715863897700162,0.8679490994020973,0.8623231267015413
18-Apr,0.991546103306461,0.9949739428483341,0.9933613654579885,0.994504096879921,0.993262684703451,0.988645433562545,0.9887048293199434,0.9896550536052489,0.9926911382242511,0.9960376937801578,0.9963427790866966,0.9939889747094803,0.9983305190645754,0.9976398855523303,0.9982036779715433,1.0,0.9981145763912881,0.9969559387093275,0.9969407619792215,0.9896353505697253,0.9877245997106797,0.9907466276564036,0.9929399896608786,0.994629971352673,0.9947186729259841,0.9956547096068331,0.9948017612260086,0.996728249111999,0.9931537064304299,0.9895799772338368,0.9930258602698656,0.9939202231880885,0.9931857101147697,0.9913795947522251,0.9917480494277902,0.9888641840263801,0.99296668435762,0.9931866181139289,0.9889446854580535,0.9374708931464368,0.8994306141155405,0.9298658242350808,0.9458171372797158,0.930902910360641,0.9412267941039029,0.9331634251413548,0.9571694594311584,0.951128136853697,0.9604145390411385,0.9688773746961918,0.9760393507624903,0.9605922403527851,0.9713068970388202,0.9749819326760542,0.9757436745982244,0.9680734480393061,0.9579043497327407,0.9657637704370591,0.9624288458757364,0.9785759725680844,0.9784952626540329,0.9868650277311487,0.9832254851089328,0.9764378151882679,0.9846575942107971,0.9815191798306152,0.9771909393759267,0.9715197337308602,0.9618148152839657,0.9589692373494915,0.9639227314375914,0.9688821513947043,0.9638509181906494,0.9783022727379596,0.9640790244106243,0.952902267447461,0.9554593497874039,0.952217977264347,0.9506417726477163,0.9494170982851247,0.9370456950299033,0.9568966152180557,0.9441301001118553,0.956175564270787,0.9408752642539417,0.931525103954977,0.9176208358882372,0.893121682481914,0.8793829132888944,0.8738881578058023,0.8715879359259947,0.866014128319194
18-May,0.9927166091411401,0.9950150532198468,0.9935073001908781,0.9931843527338344,0.9918104300795338,0.9872757112856752,0.9858240339390153,0.9869249950906277,0.9910699821662169,0.9941122706389187,0.9947626571326098,0.9922053989820953,0.9979535576062539,0.9959920474134021,0.9971954873472905,0.9981145763912881,1.0,0.9974120931709176,0.9962174083755814,0.9884486754319444,0.9866719023948695,0.9896485849236727,0.9912114367755936,0.9942937288656181,0.9943582441174573,0.9947311230488901,0.9941165316678513,0.996573060466738,0.9948342915629826,0.990527247564043,0.9943715756983816,0.9931578186307615,0.9904057461778893,0.9903235572779229,0.9896312782405344,0.9874196312088156,0.9911003000935174,0.9925486137679133,0.9868318581151692,0.9319385621390809,0.8928127675675951,0.9233605155728264,0.9416085056289301,0.9251229402760069,0.9363874629127954,0.9296471163411676,0.9547390247117055,0.9482969351160543,0.9567179859285557,0.9670504305557073,0.9756932817417168,0.9607048399917699,0.972206865278664,0.9750089903871978,0.9747415439399322,0.9672937229528209,0.9579171686338532,0.9642607316396357,0.960409213829166,0.9774475520400834,0.9781786843810429,0.9846978109697618,0.9817845802759747,0.9752368353816926,0.9836512473738885,0.9806759903888324,0.9761481230441393,0.9699947508821691,0.9603151112837458,0.9570672948256373,0.9611882073571558,0.9660465247388067,0.962105022257551,0.9763741223801081,0.9630954071745195,0.9525520173068782,0.9549834166581602,0.9515780267198952,0.9504592674423882,0.9490150382517416,0.9359240810486228,0.9560089209151877,0.9434081031473942,0.9543495210925176,0.9410284180561761,0.9312862395991063,0.917331231042436,0.8926170799956857,0.8796311887285271,0.8734062845981982,0.8703960601071278,0.8640133097226184
18-Jun,0.9911008154978274,0.9948615729257624,0.9948690812760375,0.9951252601860997,0.9950399061167314,0.9910255412952461,0.9901581395850139,0.9907205279356185,0.9947471383555464,0.9942412777624735,0.9953820584275306,0.991433959603443,0.9973485331060447,0.9936524500663773,0.9959421981031108,0.9969559387093275,0.9974120931709176,1.0,0.9969088381390585,0.9901585872648319,0.9913344341848203,0.9946085740967833,0.9943771415779726,0.9960468005110121,0.994421114177396,0.9933831284261793,0.993094793849222,0.9964122631176746,0.9942874074292523,0.9900410523588975,0.9931322552148883,0.9947117979938691,0.9930416894279116,0.99448473167797,0.9937741686900309,0.9923068299268901,0.9938991145917462,0.9951061412022697,0.987316006139283,0.9383137775171032,0.9005807227236645,0.9308544979348068,0.9501470599608524,0.9359049127777653,0.9469675398238014,0.9390821327814817,0.960308658241246,0.9539756988655329,0.957045727227241,0.9670678105363509,0.9759668933683002,0.9620432440176117,0.9744981177875254,0.9791443764135086,0.9796774405132228,0.9730555266906138,0.9657644047417622,0.97232198147901,0.9699056461666828,0.9827734467599853,0.9832395416000561,0.9882608379205404,0.9862988054756558,0.9803473438680375,0.9874173476650612,0.9861132357754774,0.9828726772362589,0.9772349489247246,0.9699590499266839,0.9675426641500386,0.9707885211244899,0.9737911091711672,0.9714253284794117,0.9832853850972048,0.9727276529136762,0.9639719702105692,0.9653056415103395,0.962762624921951,0.9619213298763123,0.9584847844358835,0.9494672026924069,0.9666688998659966,0.9545167834131889,0.9630305674034223,0.9518708824332297,0.9446391963513978,0.9316872211247045,0.9103345291183627,0.8984836893174125,0.8933574019596678,0.8909925305040834,0.885258671132041
18-Jul,0.9901752739311767,0.9944181142239733,0.9945767388353536,0.9961594891259933,0.9935324942301054,0.9899639320258778,0.9928973196782125,0.9936283792449676,0.9959164913039188,0.9975241383920523,0.9970247838468081,0.9926596601606024,0.9965691469382695,0.9954944883890557,0.9956217653388858,0.9969407619792215,0.9962174083755814,0.9969088381390585,1.0,0.9946782463895624,0.9920790563500497,0.9936932296930912,0.9936637726026862,0.9943461374909192,0.9938601456641923,0.9939948747344364,0.9914348485725244,0.995169219205532,0.9890449938943945,0.9856734211416489,0.9915857129172039,0.996057506003777,0.9952900218133711,0.9932930342000873,0.9931003768252143,0.9895155607439565,0.9925961691063786,0.9927976328265745,0.9855296150691594,0.9317777877777456,0.8921814327415287,0.9249587264352244,0.9451675444868377,0.9342075217317809,0.9443415803613583,0.9342882097927854,0.9558821339707154,0.9481437369329008,0.9564243589194474,0.9645774549357939,0.9753333305197385,0.9600093396849668,0.9713273985447863,0.9772336417862258,0.9793679790745998,0.9745342626235017,0.9658094441304063,0.9727322493115426,0.9689568818553387,0.982795991411309,0.9827903261119029,0.9906490318953247,0.9869202918386103,0.9807156990522158,0.9876971313166873,0.9855025092355792,0.9830761634348419,0.9786963851218914,0.9686948861636051,0.9656489111734055,0.9681760588052066,0.9716215246461561,0.9669306372326705,0.980689162662374,0.9664529305594227,0.9558862743737694,0.9578438673975459,0.9561891455144651,0.9539876900582561,0.9543620614119178,0.9411119879909504,0.9587911650739066,0.9441476446606246,0.9541255155728702,0.9415668453730889,0.9326699741284675,0.9189688807950865,0.8971136403414262,0.8834363282361447,0.8789560143451338,0.8793801777902953,0.8767281567231175
18-Aug,0.9864255626636691,0.9894033468034134,0.992139428841478,0.9920263529108857,0.9865529774413407,0.9875428193728063,0.9933726702800302,0.9936217065578881,0.9952461151523211,0.992005373746152,0.9906582911658144,0.9839150730357356,0.9896462615938888,0.9896440897244158,0.9894564283224135,0.9896353505697253,0.9884486754319444,0.9901585872648319,0.9946782463895624,1.0,0.9929732879641053,0.9943325453479708,0.9920046268560123,0.9907545665926208,0.991448625246115,0.9904704382048598,0.9869293931518079,0.9902460189161435,0.9782501851385129,0.9768480943954928,0.9845662983053634,0.9941463481509608,0.9934229838222564,0.989038292279157,0.989693370576814,0.986108138947488,0.988795023984256,0.9875489512556671,0.9753921025980508,0.9126055602883658,0.8679639687913006,0.9040782633586826,0.9294459965611241,0.9214095132406825,0.9313848076064287,0.9192164357640025,0.9411667948632716,0.9313079455743146,0.9408230230999243,0.9502308849467646,0.9630690110069676,0.9425068298448241,0.9565430179184389,0.9650544599388693,0.9693390183822876,0.96837107790383,0.9600790384427573,0.9680641940323379,0.9614171018748989,0.974025815710262,0.9754268658229532,0.9845453903605154,0.9789047770172283,0.970600399344555,0.9798140910418927,0.9775337675548934,0.9772886767062885,0.9733299789634876,0.9613378900799218,0.9580282884724415,0.9589968813183686,0.9603667162646747,0.957182515356283,0.9748284826384302,0.9585050770325183,0.9487152295440234,0.9499926843826829,0.949036715475931,0.9476701713624589,0.9468860061363753,0.9321643935174936,0.9504856834448208,0.9335046349165175,0.9410058200422446,0.9305079073547121,0.9223301605783724,0.9065014929008477,0.8860858394169454,0.8717046837693354,0.8680707046950521,0.8708604142774125,0.8723698100473862
18-Sep,0.9806535882868328,0.9869613514715591,0.9897764395978376,0.9902110608493934,0.987207789288652,0.989329304791742,0.9918461768513608,0.9900844939848178,0.9937695063328558,0.9889342286657992,0.988675313219094,0.9808822711903578,0.9884041799690235,0.9860446807463189,0.9877269373584668,0.9877245997106797,0.9866719023948695,0.9913344341848203,0.9920790563500497,0.9929732879641053,1.0,0.9963206808548909,0.9942024226197274,0.991937568598992,0.98968686131303,0.9870214018474813,0.9857686583400596,0.98892616601483,0.9810089230459709,0.978141637507757,0.9835137608656589,0.9916473241168062,0.9925535561622987,0.9923870533956979,0.992086768802139,0.9899059080663206,0.9903385727810435,0.9895049990251841,0.9787974615654982,0.92974048182507,0.891382591946341,0.9217252879387126,0.9447369647218333,0.9345540741393942,0.9479846322155296,0.9354994688641421,0.9536497688122956,0.9430413377888986,0.945172766368562,0.9547067884918842,0.9665084041406234,0.9494706349078537,0.9647720567817588,0.9744748300637581,0.9770747579937509,0.9744627448744407,0.9711285819271452,0.9784158263357209,0.9745897434903912,0.9815665975551929,0.9832508996883748,0.9880928601742738,0.986105250873137,0.9798087056880347,0.9852681345096955,0.985199566208717,0.9837560385279357,0.9788416832532741,0.973085117471555,0.9703369604340764,0.9725101138895033,0.9713639764693092,0.9705924779956678,0.982638246730957,0.9719517470938858,0.9652368003637234,0.9662248362291425,0.964683003974267,0.9613277033576637,0.9590260690665734,0.9518619751123237,0.9655949196095257,0.9522442962145731,0.956770147753418,0.9495644482104839,0.9445685414453748,0.9320092887455976,0.9148682481378297,0.9030088051283415,0.8998435145024787,0.9009924079034695,0.8994079721505029
18-Oct,0.9846096824372977,0.9894000917899451,0.9923625676957348,0.9933111138355036,0.9909244732129908,0.9915091966392173,0.9942207924568769,0.9932064542996966,0.9966269416375568,0.992028343663973,0.9922673369846414,0.9852690591819113,0.9916418299658347,0.9887836014722675,0.991210200799584,0.9907466276564036,0.9896485849236727,0.9946085740967833,0.9936932296930912,0.9943325453479708,0.9963206808548909,1.0,0.9970145584985906,0.9952294579072228,0.9932575354413069,0.9899672621816764,0.9896260926941983,0.992895822444669,0.9852847034550509,0.9816658417381782,0.9856378678169202,0.9944285296682192,0.9948105735140484,0.9948681117029984,0.9950996591315177,0.9925803739397345,0.9933827955822563,0.9925772672449339,0.9809856262992664,0.9308593497530657,0.8934602996237719,0.9258192079507966,0.9486775149576934,0.9381735712260401,0.9500118058253572,0.9388778501775656,0.9572295372532582,0.9481448344051903,0.9493646147777509,0.9591446193729843,0.969974741013016,0.9526948147367563,0.9679265648975948,0.9770186137962338,0.9788010297073307,0.976902558748659,0.9716806176194148,0.9794267513878935,0.9756049227802346,0.9834675158199352,0.9847571370512538,0.9893377033530033,0.987450574784792,0.9818204152433191,0.9880586840818655,0.9874379424534026,0.9867161992714911,0.9817241934258559,0.9752101323290534,0.9736361336289961,0.975094811439826,0.9749698652587453,0.9745424421134643,0.9867793133038587,0.9768014036540318,0.9698881927318348,0.971075768262468,0.9691861133623776,0.9677667405987769,0.9638254616546811,0.9564908316416868,0.9712880232066214,0.9579128275815334,0.9632125709760838,0.9548083295143655,0.9500356845995196,0.9373877601304454,0.919758576864965,0.9076096325302782,0.9034187286935805,0.9035424783265718,0.9025232849569
18-Nov,0.9862909322464007,0.9902395329992842,0.9906134971010897,0.992028210451444,0.9899905702267694,0.9889353099577902,0.9915149767562125,0.9911991361810647,0.9942007249276117,0.9921897167011,0.9931377839274108,0.9884237103055133,0.9945979655908056,0.9928937762493835,0.994339777574812,0.9929399896608786,0.9912114367755936,0.9943771415779726,0.9936637726026862,0.9920046268560123,0.9942024226197274,0.9970145584985906,1.0,0.9967842928261305,0.9962799719193591,0.9942693822417511,0.994635688887323,0.9953214191076485,0.9872552760190383,0.9831788956986552,0.9863440238507963,0.9938880106399468,0.9952252504495338,0.9934163834585625,0.9956986817666325,0.9928503072231546,0.9958356373577083,0.9933297770653562,0.986555006289174,0.9415394660664441,0.9081882919427627,0.9359706710036059,0.9537308848210212,0.9388591977634013,0.949919104199822,0.939571815041329,0.9597969922329456,0.953823309050669,0.9581598895949728,0.9663493954691078,0.9706360793541062,0.9509352361913299,0.9650148998934182,0.9736170725914052,0.9754676289191804,0.9699431895391132,0.9622102000193973,0.972067386114174,0.9692564491889858,0.9804053937266969,0.9799029049719703,0.9882812660151287,0.9847751817020722,0.9780970200135691,0.9856513218916121,0.9839401517672501,0.9816846080611759,0.9748613750114635,0.9674487702686393,0.9655776398181295,0.9711899172810415,0.9734782246559266,0.9709653407286869,0.9850788438986132,0.9725869475782093,0.9632824960924297,0.9642470071389063,0.9620426464478589,0.9620764760990582,0.9576842202098845,0.9501198034282522,0.9674042775166933,0.9554626350713301,0.9651190455886846,0.9509010844406506,0.9452821434925622,0.9313945176995425,0.910859202321667,0.8970103298318817,0.8928716529143389,0.8907486360813514,0.8867749788513907
18-Dec,0.9892834415115368,0.9921465921410829,0.9924758913776736,0.9928700895924171,0.9921182659543538,0.987336491694453,0.9887033635949096,0.989841095115978,0.9925119738636533,0.992254417092001,0.9938172735772406,0.9923102819947379,0.9961957231648286,0.9930857597864265,0.9948014476795639,0.994629971352673,0.9942937288656181,0.9960468005110121,0.9943461374909192,0.9907545665926208,0.991937568598992,0.9952294579072228,0.9967842928261305,1.0,0.9978080987688538,0.9958476164710264,0.9955441716691737,0.9973115970078302,0.9927753486560884,0.9898018039326667,0.99329527041545,0.9959852430299732,0.9953621863388823,0.995516830424663,0.996103483726566,0.9958167514256685,0.9970548366325914,0.9971467153571764,0.9900068329160328,0.9447306152461461,0.9083643928703419,0.938126276092983,0.9565786602384522,0.9404912127455057,0.9501856983610446,0.9430905685375642,0.9648797856243613,0.9604670648770933,0.9646625537666771,0.9734555411309607,0.9785272824310973,0.9620612352379617,0.973220737608742,0.9766085465145542,0.9781250975781912,0.9708343696615457,0.9624580728458779,0.9716139280409644,0.968706851801557,0.9832379712453946,0.9822085186951303,0.988261682708701,0.9850149654702353,0.9787498997624897,0.9865627772751403,0.9852761249948302,0.9819149254846941,0.976476832866083,0.9689728470008433,0.9669275284202562,0.9721015944297441,0.9768833988223319,0.9741169967767556,0.9863647697288341,0.9743371065673072,0.96514394923591,0.965994270097438,0.9642120974114801,0.9659673820159359,0.9604441438129008,0.9528410725465993,0.9701745580189467,0.9591292035982274,0.9690250105847832,0.9555359351060161,0.9471664533257913,0.9328896832181053,0.9105207199671908,0.8961657985834107,0.8914868405036276,0.8900007093597575,0.884101182434112
19-Jan,0.9908043413133399,0.9927367411121546,0.9924767097101138,0.9915619872365783,0.9897022652745575,0.9866177350779763,0.9888005875686231,0.9903679298289099,0.9920207194564513,0.991702108966924,0.9924452031379072,0.9912350255719636,0.9963825612576644,0.994148147465951,0.995058009901495,0.9947186729259841,0.9943582441174573,0.994421114177396,0.9938601456641923,0.991448625246115,0.98968686131303,0.9932575354413069,0.9962799719193591,0.9978080987688538,1.0,0.997834177808528,0.9967907412321815,0.9972530925863103,0.9908018366149879,0.9882721407835054,0.9926814537737435,0.9952945155757049,0.9938515019547894,0.9928364647357524,0.9934013973406551,0.992404256184027,0.9956406614770389,0.9947912989236989,0.9877618179791844,0.9357308005640843,0.8975019051077355,0.9287312126101959,0.9479726572691793,0.9324283874182585,0.9412727066568496,0.9344095009235441,0.9580919259291447,0.954078129826416,0.9617047982586533,0.9712972794689627,0.9761755328224991,0.9562820961609513,0.9673990697555216,0.9720490534842188,0.9737824689463475,0.9670245718732279,0.9567246911253812,0.9654906546852066,0.9616848758304352,0.978952220656479,0.9781973040633201,0.9856522764867408,0.9808566851746084,0.9735533964000959,0.9831764812150413,0.9810576126442567,0.9782505892158555,0.9723858518359951,0.9618966474645417,0.9591906265113388,0.9649340911798929,0.9697203642985962,0.9672687912012835,0.9818168797187837,0.9674781795759457,0.9576132206650235,0.9588592931970928,0.9575521517073169,0.9594985994206878,0.9557250846138375,0.9444404375306079,0.9639246066334444,0.9525049279402782,0.9622593256160842,0.9486827940798644,0.9389766759672268,0.9227261384452295,0.8996198606663922,0.8839007856872665,0.8789523749158454,0.8781264120725508,0.8729613841320492
19-Feb,0.9914631204216778,0.9931226332278608,0.9918299533061896,0.9910850883700748,0.9889775249244382,0.9844300459791997,0.9868775262965577,0.9886598139139984,0.9903861262788106,0.991887767261811,0.9922641307146404,0.9920720592784676,0.9968597007332253,0.9965616431934438,0.9966202608352632,0.9956547096068331,0.9947311230488901,0.9933831284261793,0.9939948747344364,0.9904704382048598,0.9870214018474813,0.9899672621816764,0.9942693822417511,0.9958476164710264,0.997834177808528,1.0,0.9982035229131112,0.9977078178998166,0.9908128602899335,0.9882994180600047,0.9924582365843263,0.9945174672280696,0.9935136880316393,0.9897408647879034,0.991779482820043,0.9894624878698788,0.9949111342843164,0.9930391323194441,0.9883960503783256,0.9337252358616432,0.8960386206591738,0.9260214080452889,0.9424093699007515,0.9250319238715908,0.934209446460638,0.9261041223638813,0.9522072061543313,0.9490758136344601,0.960576301882768,0.9691294404893819,0.9727680624466084,0.9527234667765946,0.9637303375998417,0.9669547157528634,0.9686458306206106,0.9604491844634059,0.9484691323658759,0.9582135993904501,0.9539418689653376,0.9740720441035484,0.972935573163964,0.9838335017901546,0.9778123997707985,0.9694038627544791,0.9801406684096893,0.9766489110804476,0.9728477813955609,0.9662657681362136,0.9543049943458152,0.9514648078272153,0.9584904504960123,0.9643332428971287,0.9596525952710174,0.9770434160703018,0.9605874262141773,0.9480263200807751,0.9495880864131353,0.9473844590475903,0.9493565640301099,0.9462159564122569,0.9325870842632629,0.9545653334372678,0.9425252749785641,0.9559645142150502,0.9380379233098617,0.9280060180871623,0.9111611421748375,0.8850011748063519,0.8690841923231603,0.8636764646005775,0.8616078402262896,0.8553499416883271
